gene_symbol,module,score_group,rationale,4027256954,4027256955,4027256956,4027256957,4027256958,4027256959,4027256960,4027256961,4027256962,4027256963,4027256964,4027256965,4027256966,4027256967,4027256968,4027256969,4027256970,4027256971,4027256972,4027256973,4027256974,4027256975,4027256976,4027256977,4027256978,4027256979,4027256980,4027256981,4027256982,4027256983,4027256984,4027256985,4027256986,4027256987,4027256988,4027256989,4027256990,4027256991,4027256992,4027256993,4027256994,4027256995,4027256996,4027256997,4027256998,4027256999,4027257000,4027257001,4027257002,4027257003,4027257004,4027257005,4027257006,4027257007,4027257008,4027257009,4027257010,4027257011,4027257012,4027257013,4027257014,4027257015,4027257016,4027257017,4027257018,4027257019,4027257020,4027257021,4027257022,4027257023,4027257024,4027257025,4027257026,4027257027,4027257028,4027257029,4027257030,4027257031,4027257032,4027257033,4027257034,4027257035,4027257036,4027257037,4027257038,4027257039,4027257040,4027257041,4027257042,4027257043,4027257044,4027257045,4027257046,4027257047,4027257048,4027257049,4027257242,4027257243,4027257244,4027257245,4027257246,4027257247,4027257248,4027257249,4027257250,4027257251,4027257252,4027257253,4027257254,4027257255,4027257256,4027257257,4027257258,4027257259,4027257260,4027257261,4027257262,4027257263,4027257264
NAMPT,nad_salvage_core,both,Core enzyme of NAD salvage and focal gene for iNAMPT/eNAMPT biology,11.42574042431621,11.660887270302567,11.326991174900817,11.151650829973422,10.913637428049103,11.4231159101471,12.646558710154547,11.500343969270403,11.230020435705635,11.410981267043796,11.082814337672273,11.416269744523207,11.339850002884624,11.16427843830117,10.71338651493703,13.065920955947536,10.614709844115207,11.919980595048962,10.913637428049103,12.30149619498255,11.644306961545581,11.224001674198105,11.570330101030798,10.818582177480858,12.34955768662052,12.076481601207021,13.39901083295199,13.830218081027711,11.161761743304675,10.541096615349524,10.959277505720502,12.819181178959626,11.029977346589579,11.698704666770345,12.697836357962377,10.640244936222345,11.038918989292302,11.39231742277876,11.3437409184722,13.41164338786908,11.981923987317339,11.178042328864821,13.29748950116098,11.174925682500678,10.224001674198105,11.405673332281866,11.391780606013166,11.913263430628762,11.919235786028347,11.674633661767267,10.50382573799575,11.466076461396252,10.832098846039134,11.225207436943501,10.684748620421626,12.539885792751477,12.169611882604212,12.703254733748146,11.687813062564931,11.850577547205614,11.42678889459556,10.894059846274022,15.840581250560753,11.068106475858773,12.962353808635275,11.267371931265274,13.8010009820742,12.926666629347283,11.619302955415687,11.656424863277781,12.305491792110685,11.112439506781552,13.263562639820615,11.228217442293435,14.638944930808501,11.101319154423276,11.923698883295073,11.89026427702111,12.404609397837712,11.46352437327118,11.41204051455165,11.165535141377925,11.8317030992143,11.733439082899434,11.409921241249679,12.753425699145414,13.058330026205653,10.702172685365548,11.756139298372927,11.103943429891558,11.20212382383046,11.276706019892432,13.016808287686555,11.332036548361652,11.59618975614441,11.786269627648466,12.23661220021575,12.215836309962455,11.51422090935813,11.63117705570398,11.31628153174622,11.177419537989236,11.764042217306587,12.378836713210614,11.910642730469625,11.946175240723559,11.546894459887637,12.855647166027266,11.378836713210614,11.034798962577268,12.729833138848363,12.206403913973848,11.105253779700883,10.820178962415188,11.766114757586722,12.98299357469431,11.637077657143664,12.727069558023706,11.909893083770042
NMNAT1,nad_salvage_core,repair,Nuclear NMN adenylyltransferase supporting NAD synthesis,9.984418458801137,9.321928094887362,10.047123912114026,10.124121311829187,9.902375114486025,9.668884984266247,9.348728154231077,9.768184324776927,10.257387842692651,9.957102041562287,9.665335917185176,9.409390936137703,10.074141462752506,10.172427508645482,9.823367240046235,9.614709844115207,10.074141462752506,9.594324603924848,9.758223214726724,9.681238411777805,10.105908508571158,10.018200178813226,10.098032082960527,10.064742764750257,10.127994320976393,9.306061689428342,9.533329732305834,8.038918989292302,9.879583249612784,9.467605550082997,9.758223214726724,9.157346935362844,9.63662462054365,9.876516946565,9.44086916761087,10.056637715113201,10.026523442519766,10.07815080773465,10.122827994807666,8.988684686772165,9.776433032444734,10.037546953962178,9.39231742277876,9.89026427702111,9.985841937003341,10.096715154488535,9.870364719583405,10.071462362556623,9.64565843240871,10.032045726930809,9.51175265376738,10.056637715113201,10.032045726930809,9.837627933171404,8.700439718141093,10.101975670949232,8.622051819456376,9.667111542075027,9.605479518061669,9.826548487290914,9.744833837499545,9.971543553950772,8.159871336778389,9.539158811108031,9.434628227636725,10.145932145820515,8.885696373339394,8.73809225962049,10.16867211813223,10.240791332161956,8.761551232444479,10.353146825498083,9.820178962415188,10.030667136246942,8.252665432450248,9.638435913990472,9.726218159332198,9.791162888555018,9.41574176829009,9.45532722030456,9.854868383260236,10.388017285345136,9.778077129535358,9.370687406807217,10.31741261376487,9.668884984266247,9.640244936222345,9.375039431346925,9.719388820942083,9.879583249612784,10.015415052386688,10.356451970221755,9.69522829149575,9.729620743553038,9.848622940429339,9.622051819456376,10.43567026093655,9.923327485419192,8.640244936222345,9.935165049603695,8.689997971419446,9.977279923499916,9.63662462054365,9.489847960439297,9.08214904135387,10.494855584491198,10.053925881531105,9.216745858195306,10.4231159101471,9.786269627648466,10.26795708440284,9.753216749178955,9.7632123668144,9.900866807980748,10.834471049984222,9.31741261376487,10.11504365016171,9.623881490013458,10.253847484987404
NMNAT2,nad_salvage_core,repair,Cytosolic/Golgi-associated NMN adenylyltransferase and stress-response NAD biology,5.129283016944966,5.169925001442312,5.78135971352466,5.20945336562895,4.700439718141092,4.857980995127572,3.807354922057604,5.169925001442312,4.459431618637297,4.954196310386875,3.4594316186372973,5.392317422778761,4.754887502163468,4.754887502163468,5.392317422778761,4.954196310386875,5.321928094887363,3.807354922057604,3.0,5.426264754702098,4.807354922057604,3.700439718141092,6.321928094887363,4.169925001442312,3.0,2.807354922057604,4.754887502163468,6.554588851677638,6.044394119358453,4.247927513443585,4.523561956057013,3.4594316186372973,2.0,4.643856189774724,3.584962500721156,6.599912842187128,4.857980995127572,5.247927513443585,3.0,1.584962500721156,4.087462841250339,5.129283016944966,6.392317422778761,3.321928094887362,5.643856189774724,4.754887502163468,5.044394119358453,4.321928094887363,4.392317422778761,4.087462841250339,4.906890595608519,5.700439718141092,4.392317422778761,5.882643049361842,3.321928094887362,7.515699838284043,4.459431618637297,3.807354922057604,5.169925001442312,5.044394119358453,5.0,5.584962500721156,3.169925001442312,3.9068905956085187,4.754887502163468,4.459431618637297,3.321928094887362,5.321928094887363,5.491853096329675,3.700439718141092,6.3750394313469245,5.584962500721156,4.754887502163468,4.643856189774724,4.247927513443585,3.9068905956085187,5.857980995127572,2.321928094887362,1.584962500721156,4.807354922057604,3.9068905956085187,4.857980995127572,4.643856189774724,3.700439718141092,2.321928094887362,1.0,2.807354922057604,4.643856189774724,3.584962500721156,5.129283016944966,3.807354922057604,5.169925001442312,4.321928094887363,4.087462841250339,5.857980995127572,3.169925001442312,5.426264754702098,4.321928094887363,2.807354922057604,4.584962500721156,5.392317422778761,3.9068905956085187,5.044394119358453,4.0,4.754887502163468,4.754887502163468,4.754887502163468,3.169925001442312,5.169925001442312,4.906890595608519,6.442943495848728,5.044394119358453,5.247927513443585,5.247927513443585,3.700439718141092,5.129283016944966,4.459431618637297,4.0,4.247927513443585
NMNAT3,nad_salvage_core,repair,Mitochondrial-associated NMN adenylyltransferase linked to mitochondrial NAD pools,9.231221180711186,8.845490050944376,9.287712379549449,9.38586240064146,9.290018846932618,9.164906926675688,8.689997971419446,8.854868383260236,9.403012023574997,9.044394119358454,8.778077129535358,8.876516946565,9.330916878114618,9.661778097771988,9.231221180711186,9.074141462752506,9.355351096424812,8.682994583681683,8.784634845557521,8.63662462054365,9.698704666770345,8.977279923499916,9.139551352398794,9.515699838284043,9.211888294546004,8.335390354693924,9.250298417906333,7.98299357469431,9.364134655008051,8.948367231584678,9.219168520462162,8.936637939002571,8.842350343413807,9.092757140919852,9.226412192788786,8.927777962082342,9.29232163280204,9.312882955284355,8.96289600533726,9.184875342908283,9.430452551665532,9.51175265376738,8.303780748177102,9.283088353024002,9.124121311829187,9.12670447284319,9.103287808412022,9.57742882803575,9.055282435501189,8.980139577639157,8.948367231584678,8.968666793195208,8.832890014164741,8.988684686772165,7.787902559391432,8.930737337562887,7.965784284662087,8.977279923499916,8.303780748177102,8.665335917185176,9.187352073200497,8.879583249612784,8.554588851677638,8.870364719583405,8.72451385311995,9.184875342908283,8.375039431346925,7.636624620543649,9.084808387804362,9.326429487122303,7.383704292474052,9.100662339005199,9.308339030139408,8.696967526234287,8.335390354693924,9.509775004326936,9.308339030139408,9.147204924942228,9.108524456778168,8.897845456005511,9.052568050804153,8.696967526234287,8.960001932068081,9.197216693110052,8.842350343413807,9.259743263690781,9.505811553919594,9.271463027904375,9.189824558880018,8.29920801838728,9.310612781659529,8.857980995127573,9.665335917185176,9.12670447284319,9.12670447284319,9.319672120946995,8.894817763307943,8.768184324776927,8.483815777264256,8.985841937003341,8.643856189774725,8.78135971352466,9.290018846932618,8.189824558880018,8.535275376620802,9.118941072723507,8.417852514885897,8.535275376620802,8.810571634741146,9.159871336778389,9.022367813028454,8.873444112515376,9.189824558880018,9.03342300153745,9.149747119504681,8.426264754702098,8.851749041416058,8.954196310386875,9.154818109052105
NAPRT,nad_salvage_core,repair,Nicotinic acid phosphoribosyltransferase and alternative NAD precursor pathway,9.057991722759176,9.197216693110052,8.59618975614441,8.31741261376487,8.290018846932618,8.845490050944376,8.906890595608518,8.954196310386875,8.876516946565,8.744833837499545,8.826548487290914,9.103287808412022,8.154818109052105,8.791162888555018,8.276124405274238,8.257387842692651,8.991521846075695,8.826548487290914,8.038918989292302,8.686500527183219,8.566054038171092,8.672425341971495,8.89178370321831,8.321928094887362,8.252665432450248,6.977279923499917,8.912889336229961,7.693486957499325,8.933690654952233,8.67595703294175,8.88264304936184,8.90388184573618,6.78135971352466,8.86418614465428,7.876516946564999,9.346513733165635,8.108524456778168,8.03342300153745,6.78135971352466,7.94251450533924,8.693486957499326,9.214319120800766,8.434628227636725,8.751544059089099,9.005624549193879,7.807354922057604,8.861086905995395,8.214319120800766,9.0,7.794415866350106,9.074141462752506,8.098032082960527,8.092757140919852,7.930737337562887,8.303780748177102,8.74819284958946,8.154818109052105,7.864186144654281,9.60917873814198,7.741466986401147,8.139551352398794,8.011227255423254,8.43879185257826,7.727920454563199,7.6293566200796095,8.252665432450248,8.044394119358454,8.823367240046235,8.330916878114618,8.20945336562895,9.603626344986193,8.388017285345136,7.912889336229962,8.164906926675688,8.174925682500678,8.243173983472952,7.826548487290915,7.507794640198696,7.622051819456376,8.154818109052105,8.124121311829187,8.661778097771988,8.204571144249204,8.59618975614441,8.243173983472952,8.224001674198105,8.219168520462162,8.087462841250339,8.247927513443585,8.31741261376487,7.622051819456376,8.361943773735241,8.219168520462162,7.7615512324444795,9.100662339005199,8.134426320220927,8.951284714966972,8.842350343413807,8.038918989292302,8.588714635582264,8.060695931687555,8.651051691178928,9.164906926675688,8.46352437327118,8.049848549450562,8.290018846932618,9.30149619498255,8.625708843064466,9.076815597050832,8.515699838284043,9.262094845370179,8.611024797307353,9.025139562278508,8.867278739709661,8.804131021183318,8.751544059089099,8.76487159073609,8.89178370321831,8.965784284662087
NADSYN1,nad_salvage_core,repair,NAD synthetase and terminal NAD biosynthesis step,8.51175265376738,9.036173612553485,9.055282435501189,8.658211482751796,8.900866807980748,8.611024797307353,8.74819284958946,8.915879378835774,8.774787059601174,8.344295907915816,8.507794640198696,8.614709844115207,9.079484783826816,8.710806433699352,8.83605035505807,8.912889336229961,9.394462694610317,8.527477006060396,8.312882955284355,8.49585502688717,8.727920454563199,8.459431618637296,8.81698362325538,8.139551352398794,8.768184324776927,8.219168520462162,8.543031820255237,9.632995197142957,8.778077129535358,8.569855608330949,8.266786540694902,8.707359132080883,8.113742166049189,8.566054038171092,8.89178370321831,9.729620743553038,8.744833837499545,8.92481250360578,8.118941072723507,8.842350343413807,8.280770770130603,8.94251450533924,10.001408194392809,8.39231742277876,8.861086905995395,9.177419537989236,8.554588851677638,8.741466986401146,9.098032082960527,8.527477006060396,9.095397022792557,8.632995197142957,8.945443836377912,8.909893083770042,9.328674927327947,9.4241662888181,9.084808387804362,8.832890014164741,10.205793249397157,8.839203788096944,8.721099188707186,8.479780264029099,9.533329732305834,8.661778097771988,8.618385502258606,8.658211482751796,8.873444112515376,10.253847484987404,9.030667136246942,8.651051691178928,10.678600139099458,8.515699838284043,8.804131021183318,8.280770770130603,9.131856960608793,8.900866807980748,8.321928094887362,7.592457037268081,8.03342300153745,8.396604781181859,8.330916878114618,9.030667136246942,8.640244936222345,8.51175265376738,8.396604781181859,8.813781191217037,8.79766152585376,8.124121311829187,8.562242424221072,8.689997971419446,8.294620748891626,8.665335917185176,8.888743248898258,8.118941072723507,9.4655664048094,8.632995197142957,8.717676423066395,8.800899899920305,8.285402218862249,8.491853096329674,8.531381460516313,8.588714635582264,8.658211482751796,8.599912842187127,9.036173612553485,8.679480099505446,9.330916878114618,8.413627929024173,9.238404739325079,8.599912842187127,9.197216693110052,8.888743248898258,8.787902559391432,8.400879436282183,8.43879185257826,9.214319120800766,8.787902559391432,8.357552004618084,8.625708843064466
QPRT,nad_de_novo,repair,De novo NAD pathway from tryptophan/kynurenine metabolism,6.169925001442312,5.357552004618084,7.562242424221073,7.562242424221073,7.851749041416057,5.807354922057604,5.426264754702098,6.303780748177103,6.507794640198696,6.149747119504682,5.78135971352466,5.643856189774724,8.129283016944967,6.523561956057013,7.960001932068081,6.539158811108031,7.129283016944966,5.459431618637297,6.149747119504682,5.906890595608519,6.768184324776926,5.700439718141092,6.339850002884624,6.643856189774724,6.6865005271832185,5.321928094887363,6.894817763307944,5.20945336562895,6.129283016944966,5.285402218862249,6.930737337562887,4.906890595608519,5.247927513443585,6.741466986401147,6.022367813028454,6.584962500721156,6.857980995127572,7.044394119358453,5.643856189774724,6.066089190457772,7.05528243550119,5.584962500721156,6.357552004618084,6.882643049361842,6.189824558880018,6.3750394313469245,7.118941072723508,6.807354922057604,6.768184324776926,6.614709844115208,7.169925001442312,6.169925001442312,6.0,6.22881869049588,6.599912842187128,6.554588851677638,6.6293566200796095,5.169925001442312,7.870364719583405,5.977279923499917,6.807354922057604,6.392317422778761,5.906890595608519,5.857980995127572,5.930737337562887,6.554588851677638,5.491853096329675,7.312882955284356,5.930737337562887,6.78135971352466,7.451211111832329,6.20945336562895,5.321928094887363,5.614709844115208,2.584962500721156,5.247927513443585,6.0,6.0,5.700439718141092,6.247927513443585,6.339850002884624,6.754887502163468,6.108524456778169,6.523561956057013,5.247927513443585,4.754887502163468,5.129283016944966,6.303780748177103,6.22881869049588,5.882643049361842,6.22881869049588,6.266786540694901,5.392317422778761,6.584962500721156,6.266786540694901,6.108524456778169,6.6293566200796095,6.554588851677638,4.954196310386875,5.459431618637297,5.129283016944966,6.321928094887363,6.768184324776926,6.409390936137702,5.614709844115208,7.219168520462161,6.426264754702098,6.087462841250339,7.129283016944966,6.066089190457772,6.832890014164741,6.768184324776926,6.794415866350106,6.189824558880018,7.330916878114617,5.614709844115208,7.312882955284356,6.321928094887363,7.400879436282184
KYNU,nad_de_novo,inflammatory,Tryptophan-kynurenine pathway enzyme often coupled to inflammatory metabolism,0.0,3.700439718141092,4.087462841250339,1.584962500721156,2.321928094887362,0.0,4.321928094887363,2.321928094887362,3.169925001442312,3.4594316186372973,3.169925001442312,2.321928094887362,3.169925001442312,3.321928094887362,2.0,3.0,5.321928094887363,4.0,0.0,3.321928094887362,1.584962500721156,3.169925001442312,1.0,2.321928094887362,4.643856189774724,4.807354922057604,2.584962500721156,5.523561956057013,3.169925001442312,1.0,2.807354922057604,1.584962500721156,1.0,2.807354922057604,4.169925001442312,5.954196310386875,2.321928094887362,4.087462841250339,2.0,3.321928094887362,1.0,2.584962500721156,7.679480099505446,3.169925001442312,3.0,6.409390936137702,1.0,3.584962500721156,3.169925001442312,2.584962500721156,4.807354922057604,2.0,4.321928094887363,3.0,3.4594316186372973,4.321928094887363,2.321928094887362,2.321928094887362,7.22881869049588,3.9068905956085187,2.321928094887362,3.169925001442312,4.321928094887363,3.584962500721156,0.0,2.584962500721156,2.584962500721156,7.392317422778761,2.807354922057604,2.0,6.9886846867721655,2.0,4.643856189774724,1.584962500721156,4.807354922057604,3.0,2.584962500721156,1.0,3.0,3.321928094887362,3.4594316186372973,3.807354922057604,4.087462841250339,3.0,2.807354922057604,4.807354922057604,1.0,4.0,2.584962500721156,3.9068905956085187,2.584962500721156,3.321928094887362,1.584962500721156,2.321928094887362,5.0,4.643856189774724,3.807354922057604,3.321928094887362,3.169925001442312,2.584962500721156,3.4594316186372973,4.321928094887363,1.584962500721156,4.169925001442312,2.321928094887362,3.169925001442312,6.9886846867721655,2.807354922057604,5.247927513443585,3.0,4.247927513443585,2.0,3.4594316186372973,1.0,1.584962500721156,5.321928094887363,2.321928094887362,4.087462841250339,2.0
IDO1,nad_de_novo,inflammatory,Inflammation-inducible tryptophan metabolism node upstream of NAD-related pathways,6.614709844115208,6.149747119504682,7.257387842692652,7.6653359171851765,6.643856189774724,6.321928094887363,7.076815597050831,6.857980995127572,7.7615512324444795,6.475733430966398,6.523561956057013,5.426264754702098,8.228818690495881,7.614709844115208,7.7073591320808825,7.199672344836364,7.044394119358453,6.794415866350106,7.60733031374961,6.266786540694901,7.864186144654281,6.459431618637297,7.189824558880018,6.643856189774724,6.321928094887363,6.189824558880018,6.820178962415188,7.3750394313469245,6.894817763307944,5.584962500721156,7.108524456778169,6.965784284662087,6.78135971352466,7.149747119504682,6.189824558880018,6.643856189774724,6.22881869049588,7.011227255423254,6.614709844115208,6.189824558880018,7.507794640198696,7.044394119358453,6.845490050944375,7.011227255423254,6.700439718141092,7.451211111832329,7.409390936137702,6.108524456778169,6.78135971352466,6.266786540694901,6.392317422778761,7.303780748177103,7.098032082960526,7.159871336778389,7.569855608330948,7.294620748891627,8.199672344836364,7.118941072723508,6.0,6.954196310386875,6.285402218862249,6.569855608330948,7.129283016944966,7.169925001442312,7.924812503605781,6.930737337562887,7.851749041416057,7.03342300153745,7.348728154231077,6.022367813028454,5.554588851677638,7.247927513443585,7.22881869049588,6.643856189774724,6.475733430966398,7.562242424221073,6.832890014164741,5.977279923499917,6.700439718141092,5.672425341971495,6.066089190457772,6.247927513443585,4.857980995127572,5.523561956057013,6.768184324776926,7.3750394313469245,6.285402218862249,6.658211482751795,5.614709844115208,7.20945336562895,6.523561956057013,6.700439718141092,6.303780748177103,6.475733430966398,6.807354922057604,5.882643049361842,7.562242424221073,8.066089190457772,5.832890014164741,6.6865005271832185,6.129283016944966,7.417852514885898,6.714245517666122,6.285402218862249,5.459431618637297,7.491853096329675,7.3750394313469245,6.409390936137702,8.189824558880018,6.6865005271832185,7.266786540694901,7.312882955284356,6.303780748177103,6.754887502163468,7.20945336562895,6.321928094887363,6.357552004618084,6.491853096329675,6.894817763307944
